time,pressure1, temperature1,pressure2,temperature2,x,y,z,counter,session
12596.0333,-2.6667,20.48,0.0,21.22,8,0,512,0,80
12596.2333,3.2,20.48,0.0,21.16,0,0,576,0,80
12596.4333,5.9,20.48,0.0,21.2,5,0,576,0,80
12596.6333,0.5333,20.48,0.0,21.12,0,0,544,0,80
12596.8333,0.5333,20.48,0.0,21.2,0,0,576,0,80
12597.0333,0.0,20.48,0.0,21.12,0,0,544,0,80
12597.2333,0.0,20.48,0.0,21.2,0,0,544,16,80
12597.4333,0.5333,21.12,0.0,21.12,4,8,512,16,80
12597.6333,0.1333,20.51,0.0,21.12,0,0,546,16,80
12597.8333,0.1333,20.48,0.0,21.205,0,0,548,16,80
12598.0333,1.0667,20.5,0.0,21.2,0,16,528,16,80
12598.2333,0.5333,20.48,0.0,21.2,0,0,512,16,80
12598.4333,-0.5333,21.12,0.0,21.12,0,8,512,16,80
12598.6333,-1.6,20.48,0.0,21.14,1,16,256,16,80
12598.8333,-0.5333,20.52,0.0,21.16,0,0,512,24,80
12599.0333,-0.5333,20.56,0.0167,21.12,0,0,256,0,80
12599.2333,-0.5333,20.525,0.0,21.2,0,1,512,0,80
12599.4333,-1.0667,20.56,0.0,21.18,0,8,512,32,80
12599.6333,-1.0667,20.48,0.0,21.16,0,16,512,32,80
12599.8333,-2.0,20.56,0.0167,21.16,0,16,512,32,80
12600.0333,-5.3333,20.48,0.0,21.12,1,0,512,64,80
12600.2333,-19.2,20.52,0.0167,21.2,0,8,512,64,80
12600.4333,-15.4667,20.48,0.0,21.2,0,0,512,0,80
12600.6333,-10.6333,20.5,0.0,21.2,0,11,514,0,80
12600.8333,-6.4,20.485,0.0,21.205,0,16,768,0,80
12601.0333,0.0,20.5,0.0,21.2,0,0,800,0,80
12601.2333,6.4,20.48,0.0,21.2,0,0,768,0,80
12601.4333,10.7,20.48,0.0,21.13,0,20,800,0,80
12601.6333,0.5667,20.48,0.0,21.2,8,0,768,0,80
12601.8333,0.6667,20.525,0.0,21.12,0,0,808,0,80
12602.0333,1.0667,20.48,0.0,21.16,0,8,768,8,80
12602.2333,0.0,20.56,0.0,21.16,0,0,544,0,80
12602.4333,0.0333,20.52,0.0,21.2,0,0,772,0,80
12602.6333,0.5333,20.48,0.0,21.12,0,0,512,0,80
12602.8333,1.0667,20.48,0.0,21.2,0,0,512,0,80
12603.0333,0.0,20.48,0.0,21.16,0,0,512,0,80
12603.2333,13.8667,20.57,0.0167,21.165,0,0,512,0,80
12603.4333,9.6,20.48,0.0,21.12,0,0,512,0,80
12603.6333,-2.6667,20.48,0.0,21.12,0,0,512,16,80
12603.8333,-7.4667,20.52,0.0,21.24,0,0,512,16,80
12604.0333,-6.4,20.56,0.0,21.125,0,0,544,16,80
12604.2333,-15.8667,20.48,0.0,21.2,0,0,512,16,80
12604.4333,-15.8,20.48,0.0,21.12,0,32,256,16,80
12604.6333,-19.7333,20.48,0.0,21.22,0,0,256,16,80
12604.8333,-20.8,20.48,0.0,21.12,0,0,288,16,80
12605.0333,-16.5333,21.12,0.0,21.13,1,4,256,16,80
12605.2333,-14.4,20.48,0.0167,21.2,0,0,256,24,80
12605.4333,-12.2333,20.48,0.0,21.16,0,0,256,0,80
12605.6333,-10.1333,20.52,0.0,21.2,0,0,256,0,80
12605.8333,-6.4,20.5,0.0,21.2,0,12,257,128,80
12606.0333,-5.3333,20.48,0.0,21.12,0,0,256,128,80
12606.2333,-3.7333,20.48,0.0,21.2,4,4,264,128,80
12606.4333,0.5333,20.48,0.0,21.16,0,2,264,128,80
12606.6333,0.0,20.48,0.0,21.12,0,0,256,128,80
12606.8333,0.0,20.48,0.0,21.2,0,0,256,128,80
12607.0333,0.5333,21.13,0.0,21.16,0,0,512,128,80
12607.2333,0.1333,21.13,0.0,21.12,0,0,288,128,80
12607.4333,0.0,20.56,0.0167,21.12,0,0,512,128,80
12607.6333,0.0333,20.48,0.0,21.2,0,0,512,128,80
12607.8333,0.0,20.48,0.0,21.12,0,0,512,128,80
12608.0333,0.0,20.48,0.0,21.12,0,0,512,128,80
12608.2333,-4.2667,20.48,0.0167,21.2,0,0,288,128,80
12608.4333,-6.4,20.5,0.0,21.12,0,8,288,136,80
12608.6333,-6.9333,21.13,0.0,21.125,1,4,256,128,80
12608.8333,-7.3333,21.13,0.0,21.2,0,0,290,128,80
12609.0333,-7.2667,20.48,0.0,21.12,0,0,288,128,80
12609.2333,-6.4,21.13,0.0,21.2,0,0,512,128,80
12609.4333,-4.1333,21.12,0.0,21.12,0,0,256,128,80
12609.6333,-1.6,20.48,0.0,21.125,0,8,520,128,80
12609.8333,-0.5333,20.48,0.0,21.12,3,0,288,128,80
12610.0333,-0.5,20.48,0.0,21.12,0,0,512,144,80
12610.2333,-0.5,20.48,0.0167,21.2,4,16,514,144,80
12610.4333,-0.5,20.52,0.0,21.14,0,0,544,144,80
12610.6333,-0.5333,20.48,0.0,21.12,0,0,544,144,80
12610.8333,-0.5333,20.48,0.0167,21.2,0,2,512,144,80
12611.0333,-0.5333,20.48,0.0,21.16,1,0,512,144,80
12611.2333,0.5333,20.48,0.0,21.12,0,0,544,144,80
12611.4333,0.6,20.48,0.0,21.17,0,16,512,144,80
12611.6333,0.5333,20.48,0.0,21.12,0,0,512,152,80
12611.8333,0.5333,20.49,0.0167,21.12,0,0,512,128,80
12612.0333,1.0833,20.48,0.0,21.12,0,0,516,128,80
12612.2333,0.0333,20.48,0.0,21.12,0,0,288,160,80
12612.4333,0.0667,20.48,0.0,21.16,0,4,288,160,80
12612.6333,-1.4667,21.13,0.0,21.12,0,8,288,160,80
12612.8333,0.0,20.485,0.0,21.16,0,17,256,0,80
12613.0333,0.0333,20.48,0.0,21.2,0,16,288,0,80
12613.2333,-4.1333,20.5,0.0,21.2,0,0,256,0,80
12613.4333,-3.2,20.48,0.0,21.2,8,16,256,0,80
12613.6333,-4.2333,21.12,0.0,21.16,0,0,289,0,80
12613.8333,-3.7333,20.49,0.0,21.12,0,16,288,0,80
12614.0333,-4.8,21.12,0.0,21.12,0,16,288,0,80
12614.2333,-7.4667,20.48,0.0,21.2,0,8,290,0,80
12614.4333,-4.2333,21.12,0.0,21.12,0,4,288,0,80
12614.6333,10.1333,21.12,0.0,21.16,0,0,288,0,80
12614.8333,17.0667,20.56,0.0,21.12,0,16,512,8,80
12615.0333,17.0667,20.48,0.0,21.12,0,0,288,0,80
12615.2333,0.5333,21.12,0.0,21.16,0,16,296,0,80
12615.4333,0.6667,20.48,0.0,21.14,0,17,512,0,80
12615.6333,0.5333,20.48,0.0,21.12,0,16,516,0,80
12615.8333,0.5333,21.12,0.0,21.125,0,0,512,0,80
12616.0333,0.6667,20.56,0.0167,21.12,0,16,512,0,80
12616.2333,0.5333,20.48,0.0,21.12,0,0,512,0,80
12616.4333,0.1333,20.52,0.0167,21.12,0,2,512,16,80
12616.6333,0.0,21.12,0.0,21.12,0,0,512,16,80
12616.8333,0.0,20.48,0.0,21.12,0,16,512,16,80
12617.0333,-4.2667,20.52,0.0,21.12,0,8,512,16,80
12617.2333,-3.7333,21.12,0.0,21.19,0,16,512,16,80
12617.4333,-0.9,20.495,0.0,21.16,0,8,512,16,80
12617.6333,5.3333,20.48,0.0,21.16,8,16,514,16,80
12617.8333,9.6667,20.49,0.0,21.18,0,0,524,16,80
12618.0333,11.8667,20.48,0.0167,21.12,0,16,512,24,80
12618.2333,18.3333,20.5,0.0,21.12,8,17,512,0,80
12618.4333,20.8,20.48,0.0,21.12,0,16,544,0,80
12618.6333,10.6667,21.13,0.0167,21.12,0,16,512,0,80
12618.8333,11.7333,20.485,0.0,21.16,0,0,544,0,80
12619.0333,16.0,20.48,0.0,21.12,0,16,548,0,80
12619.2333,16.5333,21.12,0.0,21.16,0,0,544,0,80
12619.4333,16.0,21.13,0.0,21.2,0,0,544,0,80
12619.6333,0.1333,20.48,0.0,21.12,0,0,544,0,80
12619.8333,0.0,21.12,0.0,21.2,0,8,544,0,80
12620.0333,0.0,20.485,0.0,21.125,0,0,288,0,80
12620.2333,0.1333,20.52,0.0,21.2,8,4,256,0,80
12620.4333,0.5333,21.12,0.0,21.12,0,16,256,0,80
12620.6333,1.0667,21.12,0.0,21.12,0,0,256,0,80
12620.8333,1.2333,20.48,0.0,21.16,0,0,256,0,80
12621.0333,0.0,20.525,0.0,21.125,0,0,256,0,80
12621.2333,1.2,20.48,0.0,21.12,0,0,256,8,80
12621.4333,1.2,21.12,0.0,21.16,0,2,288,0,80
12621.6333,0.1667,20.56,0.0,21.12,0,0,256,0,80
12621.8333,-16.3333,21.12,0.0167,21.12,0,0,257,0,80
12622.0333,-12.8,20.48,0.0,21.16,0,0,256,0,80
12622.2333,-12.2667,20.48,0.0,21.12,0,0,288,0,80
12622.4333,-9.4667,20.48,0.0,21.12,4,8,289,0,80
12622.6333,-9.5667,20.5,0.0,21.12,1,0,288,0,80
12622.8333,-8.5333,20.48,0.0,21.12,1,1,288,16,80
12623.0333,-7.3333,20.49,0.0,21.165,0,16,256,16,80
12623.2333,-7.3,20.54,0.0,21.2,0,0,512,16,80
12623.4333,-6.9333,21.13,0.0,21.16,0,16,288,16,80
12623.6333,-6.9333,21.12,0.0,21.12,0,0,512,16,80
12623.8333,-5.3333,21.12,0.0,21.12,0,0,512,16,80
12624.0333,-2.6667,20.49,0.0,21.18,0,24,288,16,80
12624.2333,0.0,21.12,0.0,21.165,0,0,288,16,80
12624.4333,3.2,20.48,0.0,21.12,0,0,288,24,80
12624.6333,5.8667,20.48,0.0,21.16,0,24,512,0,80
12624.8333,0.1333,20.48,0.0,21.18,0,17,512,0,80
12625.0333,0.5667,21.12,0.0,21.12,0,0,512,32,80
12625.2333,0.0,20.48,0.0,21.125,1,8,512,32,80
12625.4333,0.5333,21.12,0.0,21.12,0,0,512,32,80
12625.6333,0.5333,21.12,0.0,21.12,0,0,288,64,80
12625.8333,0.5333,20.49,0.0,21.12,0,4,512,64,80
12626.0333,0.6667,21.12,0.0167,21.12,0,0,288,0,80
12626.2333,0.6,20.5,0.0,21.125,0,0,512,0,80
12626.4333,0.0167,21.12,0.0,21.16,0,1,544,0,80
12626.6333,-5.8,20.52,0.0,21.12,0,4,512,0,80
12626.8333,-2.1333,20.48,0.0,21.12,0,0,512,0,80
12627.0333,1.2,21.12,0.0,21.12,0,0,512,0,80
12627.2333,3.4,21.12,0.0167,21.125,2,0,544,0,80
12627.4333,5.5,21.12,0.0,21.17,0,8,544,0,80
12627.6333,7.4667,21.12,0.0167,21.12,0,0,512,8,80
12627.8333,9.0667,21.12,0.0,21.16,0,0,512,0,80
12628.0333,11.2,20.48,0.0167,21.16,0,0,512,0,80
12628.2333,6.9333,20.5,0.0,21.12,0,24,548,0,80
12628.4333,-0.5333,20.485,0.0,21.12,0,16,512,0,80
12628.6333,-4.2667,21.12,0.0167,21.16,0,0,512,0,80
12628.8333,-5.8667,20.48,0.0,21.12,0,0,512,0,80
12629.0333,0.0,20.48,0.0,21.16,0,4,544,0,80
12629.2333,1.1333,21.12,0.0,21.12,0,8,800,16,80
12629.4333,0.2,20.48,0.0,21.175,0,0,32,16,80
12629.6333,0.0,20.48,0.0,21.16,0,8,768,16,80
12629.8333,1.2333,21.12,0.0,21.13,0,16,768,16,80
12630.0333,0.0333,21.12,0.0,21.12,2,0,768,16,80
12630.2333,1.6,20.48,0.0,21.16,0,0,800,16,80
12630.4333,1.2333,21.13,0.0,21.12,0,0,768,16,80
12630.6333,0.0,21.12,0.0,21.16,0,0,800,16,80
12630.8333,1.2,21.12,0.0,21.14,0,1,800,24,80
12631.0333,0.0,21.12,0.0,21.12,0,0,768,0,80
12631.2333,6.4,21.12,0.0,21.12,2,0,544,0,80
12631.4333,6.6,21.12,0.0,21.16,0,8,544,0,80
12631.6333,0.5333,21.12,0.0,21.12,0,0,512,0,80
12631.8333,-4.1333,21.12,0.0,21.14,0,0,546,0,80
12632.0333,-5.2,21.12,0.0,21.12,2,2,544,0,80
12632.2333,-5.3333,20.48,0.0,21.12,0,8,512,0,80
12632.4333,-5.1333,21.12,0.0,21.12,0,18,512,0,80
12632.6333,-5.1333,21.12,0.0,21.12,1,0,513,0,80
12632.8333,-5.3333,20.48,0.0,21.12,0,16,512,0,80
12633.0333,-3.7333,21.12,0.0,21.12,0,4,512,0,80
12633.2333,-0.5333,21.12,0.0,21.12,0,1,512,0,80
12633.4333,2.6667,20.52,0.0,21.125,0,20,516,0,80
12633.6333,5.3333,21.12,0.0,21.12,0,1,520,0,80
12633.8333,6.9333,21.12,0.0,21.16,0,0,512,0,80
12634.0333,0.6667,21.12,0.0,21.12,0,16,514,8,80
12634.2333,1.2,21.12,0.0,21.12,0,0,512,0,80
12634.4333,1.0667,21.12,0.0,21.12,0,0,288,0,80
12634.6333,0.0,21.13,0.0,21.14,0,9,288,0,80
12634.8333,0.0,21.12,0.0,21.13,4,0,290,0,80
12635.0333,0.5333,21.12,0.0,21.12,0,0,256,0,80
12635.2333,1.1,21.12,0.0167,21.125,6,0,256,0,80
12635.4333,0.0,21.12,0.0167,21.12,8,0,256,0,80
12635.6333,-4.2667,21.12,0.0,21.12,0,16,256,16,80
12635.8333,-4.1333,21.12,0.0,21.16,0,0,257,16,80
12636.0333,-1.0667,21.12,0.0,21.12,1,24,256,16,80
12636.2333,3.2,21.12,0.0,21.12,0,32,256,16,80
12636.4333,4.3,21.12,0.0,21.12,0,0,256,16,80
12636.6333,5.5333,21.12,0.0,21.12,0,0,256,16,80
12636.8333,6.4,21.12,0.0,21.16,0,0,256,16,80
12637.0333,8.0,21.12,0.0,21.12,0,16,260,16,80
12637.2333,9.0667,21.12,0.0,21.12,0,24,260,24,80
12637.4333,2.6667,21.12,0.0,20.48,0,0,256,0,80
12637.6333,-4.2333,21.14,0.0,21.16,0,0,256,0,80
12637.8333,-5.3333,20.48,0.0,21.12,0,0,256,32,80
12638.0333,-6.3667,21.12,0.0,21.17,0,0,257,32,80
12638.2333,-5.3333,21.12,0.0,21.16,2,0,256,32,80
12638.4333,-4.8,21.165,0.0,21.12,0,0,258,0,80
12638.6333,-3.7333,21.12,0.0,21.12,0,16,256,0,80
12638.8333,0.0,21.12,0.0,21.12,1,0,256,0,80
12639.0333,0.5333,21.12,0.0,21.12,0,16,288,0,80
12639.2333,0.1333,20.48,0.0167,21.16,0,8,288,0,80
12639.4333,0.0,21.12,0.0,21.13,0,4,256,0,80
12639.6333,1.0667,21.14,0.0,21.12,4,0,296,0,80
12639.8333,1.1,21.12,0.0,21.12,0,8,257,0,80
12640.0333,1.2,21.12,0.0,21.16,0,20,288,0,80
12640.2333,1.2,21.12,0.0,21.12,0,0,288,0,80
12640.4333,0.5333,21.16,0.0,21.12,0,0,288,8,80
12640.6333,-6.3833,21.165,0.0167,21.16,0,16,288,0,80
12640.8333,-5.3333,21.12,0.0,21.16,0,0,288,0,80
12641.0333,-5.3333,20.48,0.0,21.12,0,0,288,0,80
12641.2333,-5.2,20.49,0.0,21.16,0,0,288,0,80
12641.4333,-5.3333,21.12,0.0167,21.165,0,8,256,0,80
12641.6333,-4.1333,21.12,0.0,21.12,0,0,288,0,80
12641.8333,-2.1333,21.12,0.0,21.12,0,0,256,0,80
12642.0333,2.1333,21.12,0.0,21.12,0,16,288,16,80
12642.2333,4.2667,20.48,0.0,21.12,0,16,288,16,80
12642.4333,5.4667,21.12,0.0,21.16,0,0,288,16,80
12642.6333,6.9333,21.12,0.0,21.16,0,16,288,16,80
12642.8333,7.4667,21.12,0.0,21.16,0,0,256,16,80
12643.0333,7.4667,21.12,0.0,21.12,0,8,256,16,80
12643.2333,2.7,21.12,0.0,20.56,0,16,256,16,80
12643.4333,-3.7,21.12,0.0,21.12,5,3,288,16,80
12643.6333,-5.3333,21.12,0.0,21.14,0,8,288,24,80
12643.8333,1.2,21.12,0.0,21.12,0,5,288,0,80
12644.0333,0.6667,21.13,0.0,21.165,0,0,256,0,80
12644.2333,0.1333,21.12,0.0,21.12,0,0,296,0,80
12644.4333,0.0,21.12,0.0,21.12,0,16,292,0,80
12644.6333,0.7,20.48,0.0,21.12,1,0,288,0,80
12644.8333,0.0,21.12,0.0,21.13,0,0,256,0,80
12645.0333,1.0667,21.12,0.0,21.12,1,0,260,0,80
12645.2333,1.0667,21.12,0.0,21.12,0,0,289,0,80
12645.4333,0.0,21.12,0.0167,21.13,0,0,290,0,80
12645.6333,6.4,21.12,0.0,21.12,0,24,288,0,80
12645.8333,9.6333,21.12,0.0,21.12,4,8,292,0,80
12646.0333,8.6667,21.12,0.0,21.12,0,16,288,0,80
12646.2333,2.1333,21.12,0.0,21.12,0,16,288,0,80
12646.4333,-4.1,21.12,0.0,20.6,1,0,292,0,80
12646.6333,-6.2667,21.12,0.0,21.14,0,0,261,0,80
12646.8333,-6.2667,20.5,0.0,21.12,0,0,288,8,80
12647.0333,-5.3333,21.12,0.0,20.52,2,0,288,0,80
12647.2333,-6.4,21.12,0.0167,20.52,1,0,289,0,80
12647.4333,-5.8667,21.12,0.0,20.64,0,1,257,0,80
12647.6333,-4.7667,21.12,0.0,21.13,0,0,288,0,80
12647.8333,-2.1,21.12,0.0,20.56,0,0,256,0,80
12648.0333,1.6,21.125,0.0,20.48,0,0,256,0,80
12648.2333,4.2667,20.49,0.0,21.12,0,0,256,0,80
12648.4333,0.5333,21.12,0.0,21.12,0,4,256,16,80
12648.6333,0.5333,21.12,0.0,20.52,0,0,288,16,80
12648.8333,0.0,20.48,0.0,21.13,0,0,256,16,80
12649.0333,0.5667,21.13,0.0,20.485,0,8,288,16,80
12649.2333,0.0,21.13,0.0,20.48,0,2,288,16,80
12649.4333,0.0,21.13,0.0,20.56,0,4,288,16,80
12649.6333,0.5333,21.15,0.0,21.12,0,0,256,16,80
12649.8333,0.5333,21.12,0.0,20.565,1,0,288,16,80
12650.0333,-7.4667,20.48,0.0167,20.48,0,0,288,24,80
12650.2333,-6.4,21.12,0.0,21.13,0,0,290,0,80
12650.4333,-5.8667,21.12,0.0,21.12,1,0,288,0,80
12650.6333,-5.3333,21.13,0.0167,20.52,8,4,288,32,80
12650.8333,-4.2667,21.12,0.0167,21.12,0,0,288,32,80
12651.0333,-4.2667,20.5,0.0,20.56,0,0,288,32,80
12651.2333,0.0,21.13,0.0,20.565,0,8,288,64,80
12651.4333,3.2,21.12,0.0,20.56,0,0,256,64,80
12651.6333,4.8,21.12,0.0,21.12,0,8,256,0,80
12651.8333,5.8667,21.12,0.0,21.12,0,0,288,0,80
12652.0333,7.4667,21.125,0.0,20.48,0,0,288,0,80
12652.2333,8.5333,21.12,0.0167,20.52,0,0,258,0,80
12652.4333,8.0333,21.13,0.0,20.56,0,0,288,0,80
12652.6333,3.2,21.12,0.0,21.12,0,0,258,0,80
12652.8333,0.0,21.12,0.0,20.48,0,0,288,0,80
12653.0333,0.1333,21.13,0.0167,20.48,0,4,256,0,80
12653.2333,0.0333,21.12,0.0,20.56,2,8,258,8,80
12653.4333,0.5667,21.12,0.0,21.12,0,4,256,0,80
12653.6333,0.6667,21.12,0.0,20.52,0,0,288,0,80
12653.8333,0.0,21.12,0.0,20.535,0,8,256,0,80
12654.0333,0.0,21.12,0.0,20.48,0,8,256,0,80
12654.2333,0.5333,21.12,0.0,20.48,0,0,288,0,80
12654.4333,0.0,21.13,0.0,20.58,0,0,288,0,80
12654.6333,2.6667,21.15,0.0,20.56,0,4,288,0,80
12654.8333,4.2667,21.12,0.0,20.48,0,0,256,16,80
12655.0333,5.3333,21.12,0.0,20.52,2,0,288,16,80
12655.2333,7.6333,21.14,0.0,20.48,0,0,288,16,80
12655.4333,8.6667,21.12,0.0,20.52,0,0,288,16,80
12655.6333,6.9333,21.13,0.0,20.52,1,8,290,16,80
12655.8333,0.5333,21.13,0.0167,20.565,2,0,288,16,80
12656.0333,-4.8,21.12,0.0,20.52,0,0,292,16,80
12656.2333,-5.3,21.13,0.0,20.64,0,8,256,16,80
12656.4333,-5.8667,21.16,0.0,20.55,0,0,256,24,80
12656.6333,-6.4,21.13,0.0,20.56,0,2,260,0,80
12656.8333,-6.3667,21.12,0.0,21.12,0,0,288,0,80
12657.0333,-5.1667,21.12,0.0,20.64,0,0,256,128,80
12657.2333,0.0,21.15,0.0,20.52,0,0,256,128,80
12657.4333,0.0,21.12,0.0,20.48,0,0,256,128,80
12657.6333,0.0,21.12,0.0,20.56,0,0,292,128,80
12657.8333,0.0,21.14,0.0,20.56,0,0,256,128,80
12658.0333,0.0,21.14,0.0,20.64,0,8,256,128,80
12658.2333,0.1333,21.12,0.0167,20.52,4,0,256,128,80
12658.4333,0.0,21.12,0.0,20.48,3,2,320,128,80
12658.6333,0.5667,21.12,0.0167,20.52,4,0,288,128,80
12658.8333,10.7333,21.12,0.0,20.48,0,0,512,128,80
12659.0333,2.1333,21.12,0.0,20.48,0,16,288,128,80
12659.2333,-2.0667,21.12,0.0,20.56,4,0,288,128,80
12659.4333,-1.0333,21.12,0.0167,20.48,0,1,288,128,80
12659.6333,-1.0667,21.12,0.0,20.56,0,0,288,136,80
12659.8333,-0.5333,21.12,0.0,20.48,0,8,292,128,80
12660.0333,-1.0333,21.12,0.0,20.48,0,0,320,128,80
12660.2333,-0.5333,21.13,0.0,20.56,0,1,288,128,80
12660.4333,-1.0333,21.12,0.0,20.48,2,8,288,128,80
12660.6333,-0.5333,21.14,0.0,20.52,0,0,512,128,80
12660.8333,-0.5333,21.12,0.0,20.48,2,8,512,128,80
12661.0333,-0.5333,21.12,0.0,20.64,0,0,520,128,80
12661.2333,-10.1,21.12,0.0,20.48,8,8,512,144,80
12661.4333,-4.2667,21.12,0.0,20.49,0,0,512,144,80
12661.6333,0.0,21.12,0.0,20.48,2,0,512,144,80
12661.8333,0.0,21.16,0.0,20.48,0,0,512,144,80
12662.0333,0.0,21.12,0.0167,20.48,0,16,512,144,80
12662.2333,0.1,21.12,0.0,20.56,0,2,512,144,80
12662.4333,0.5667,21.12,0.0167,20.56,2,0,514,144,80
12662.6333,0.0,21.12,0.0,20.52,0,0,288,144,80
12662.8333,0.0,21.12,0.0,20.49,1,8,512,152,80
12663.0333,0.0,21.125,0.0,20.48,0,8,516,128,80
12663.2333,0.0,21.12,0.0167,20.52,0,0,512,128,80
12663.4333,0.0333,21.125,0.0,20.48,0,0,512,160,80
12663.6333,0.0,21.12,0.0,20.48,0,0,544,160,80
12663.8333,-1.0667,21.12,0.0167,20.48,1,0,512,160,80
12664.0333,-1.6,21.12,0.0,20.52,0,18,512,0,80
12664.2333,-1.0667,21.14,0.0,20.52,0,0,512,0,80
12664.4333,-0.5333,21.12,0.0,20.64,0,16,512,0,80
12664.6333,-1.0333,21.12,0.0,20.64,0,0,513,0,80
12664.8333,-1.0333,21.12,0.0,20.48,0,1,512,0,80
12665.0333,-0.5333,21.12,0.0,20.48,0,0,512,0,80
12665.2333,-1.6,21.12,0.0,20.49,0,8,514,0,80
12665.4333,-9.6,21.12,0.0167,20.48,2,0,768,0,80
12665.6333,-1.0667,21.12,0.0167,20.485,1,8,768,0,80
12665.8333,0.0,21.12,0.0,20.48,0,0,768,0,80
12666.0333,1.1,21.12,0.0,20.48,0,0,768,8,80
12666.2333,0.0,21.14,0.0,20.5,0,0,768,0,80
12666.4333,0.1333,21.12,0.0,20.49,2,8,784,0,80
12666.6333,0.2667,21.16,0.0,20.48,5,0,800,0,80
12666.8333,0.0,21.12,0.0167,20.48,1,0,800,0,80
12667.0333,0.0,21.12,0.0,20.56,0,0,800,0,80
12667.2333,0.2667,21.12,0.0,20.48,0,0,768,0,80
12667.4333,1.0667,21.12,0.0,20.5,0,2,769,0,80
12667.6333,1.2,21.12,0.0,20.53,0,0,808,16,80
12667.8333,0.3,21.12,0.0,20.52,0,0,800,16,80
12668.0333,0.0,21.12,0.0,20.64,1,0,772,16,80
12668.2333,0.4,21.12,0.0,20.49,0,1,776,16,80
12668.4333,0.0,21.12,0.0,20.48,0,0,544,16,80
12668.6333,-2.0667,21.12,0.0,20.56,0,24,512,16,80
12668.8333,-0.8,21.12,0.0,20.52,0,4,512,16,80
12669.0333,-0.7333,21.125,0.0,20.48,2,16,520,16,80
12669.2333,-2.9333,21.14,0.0,20.5,2,8,514,24,80
12669.4333,-7.3,21.12,0.0,20.48,0,0,512,0,80
12669.6333,0.0,21.12,0.0,20.64,0,16,512,0,80
12669.8333,1.0667,21.12,0.0,20.48,0,16,512,0,80
12670.0333,0.5333,21.12,0.0,20.49,0,16,640,0,80
12670.2333,0.0,21.12,0.0,20.48,1,8,512,0,80
12670.4333,1.0667,21.12,0.0,20.48,0,24,548,0,80
12670.6333,0.0,21.12,0.0,20.48,0,32,512,0,80
12670.8333,-32.0,21.12,0.0,20.48,0,0,512,0,80
12671.0333,0.0,21.12,0.0,20.48,0,0,512,0,80
12671.2333,0.0333,21.12,0.0,20.48,0,16,512,0,80
12671.4333,0.1333,21.12,0.0167,20.48,0,0,512,0,80
12671.6333,0.5333,21.12,0.0,20.52,0,16,520,0,80
12671.8333,0.0,21.12,0.0,20.52,4,0,512,0,80
12672.0333,0.1333,21.13,0.0,20.52,0,18,512,0,80
12672.2333,1.2,21.12,0.0167,20.54,1,0,512,0,80
12672.4333,1.3333,21.12,0.0167,20.48,0,0,512,8,80
12672.6333,0.0,21.12,0.0,20.48,0,0,512,0,80
12672.8333,-2.1333,21.12,0.0,20.5,0,0,512,0,80
12673.0333,-1.0,21.12,0.0,20.52,0,0,512,0,80
12673.2333,-0.5333,21.14,0.0,20.48,1,0,512,0,80
12673.4333,-1.0667,20.48,0.0167,20.48,0,16,512,0,80
12673.6333,-0.5333,21.12,0.0,20.64,8,0,512,0,80
12673.8333,-0.5333,21.12,0.0,20.48,4,0,513,0,80
12674.0333,-1.0667,21.15,0.0,20.48,0,0,512,16,80
12674.2333,-9.4333,21.12,0.0,20.52,0,16,512,16,80
12674.4333,-18.1333,21.12,0.0,20.485,0,24,512,16,80
12674.6333,-19.7333,21.12,0.0,20.56,4,18,512,16,80
12674.8333,-21.3333,21.16,0.0,20.48,1,0,512,16,80
12675.0333,-14.4,21.12,0.0,20.52,32,24,512,16,80
12675.2333,-8.5333,21.14,0.0,20.48,8,16,544,16,80
12675.4333,1.1,21.125,0.0,20.48,0,18,552,16,80
12675.6333,0.0,21.12,0.0,20.64,0,8,544,24,80
12675.8333,0.0,21.12,0.0167,20.48,0,0,544,0,80
12676.0333,1.1,21.12,0.0,20.48,0,0,544,0,80
12676.2333,0.6667,21.12,0.0,20.52,0,0,544,32,80
12676.4333,0.0,21.12,0.0,20.485,0,8,544,32,80
12676.6333,0.6667,21.12,0.0,20.48,0,0,544,32,80
12676.8333,0.0,21.12,0.0,20.52,1,16,546,64,80
12677.0333,1.6,21.12,0.0,20.48,0,1,576,64,80
12677.2333,0.0,21.14,0.0167,20.52,0,0,544,0,80
12677.4333,-13.8667,21.12,0.0,20.64,0,1,512,0,80
12677.6333,-16.9333,21.12,0.0,20.65,0,0,512,0,80
12677.8333,-15.4667,21.12,0.0,20.48,0,8,512,0,80
12678.0333,-11.7333,21.12,0.0167,20.48,0,4,512,0,80
12678.2333,-10.1333,21.14,0.0,20.5,0,0,544,0,80
12678.4333,-7.4667,21.12,0.0,20.48,0,0,512,0,80
12678.6333,-5.3333,21.12,0.0,20.5,0,0,512,0,80
12678.8333,-4.2,21.13,0.0,20.49,0,16,512,8,80
12679.0333,-3.2,21.12,0.0,20.52,0,24,512,0,80
12679.2333,-3.2,21.14,0.0,20.48,0,0,513,0,80
12679.4333,1.1,21.12,0.0,20.48,0,16,576,0,80
12679.6333,4.8,21.12,0.0,20.48,0,24,512,0,80
12679.8333,9.6,21.12,0.0,20.48,0,0,512,0,80
12680.0333,10.7,21.16,0.0,20.48,0,0,512,0,80
