time,pressure1
6272.479,4.48E-05
6272.48,4.46E-05
6272.481,4.46E-05
6272.482,4.46E-05
6272.483,4.46E-05
6272.484,4.46E-05
6272.485,4.48E-05
6272.486,4.48E-05
6272.487,4.49E-05
6272.488,4.49E-05
6272.489,4.49E-05
6272.49,4.48E-05
6272.491,4.46E-05
6272.492,4.46E-05
6272.493,4.44E-05
6272.494,4.44E-05
6272.495,4.42E-05
6272.496,4.42E-05
6272.497,4.42E-05
6272.498,4.41E-05
6272.499,4.41E-05
6272.5,4.41E-05
6272.501,4.39E-05
6272.502,4.39E-05
6272.503,4.39E-05
6272.504,4.39E-05
6272.505,4.39E-05
6272.506,4.39E-05
6272.507,4.39E-05
6272.508,4.39E-05
6272.509,4.37E-05
6272.51,4.35E-05
6272.511,4.33E-05
6272.512,4.32E-05
6272.513,4.30E-05
6272.514,4.30E-05
6272.515,4.28E-05
6272.516,4.26E-05
6272.517,4.26E-05
6272.518,4.26E-05
6272.519,4.26E-05
6272.52,4.26E-05
6272.521,4.26E-05
6272.522,4.28E-05
6272.523,4.28E-05
6272.524,4.30E-05
6272.525,4.32E-05
6272.526,4.33E-05
6272.527,4.35E-05
6272.528,4.35E-05
6272.529,4.37E-05
6272.53,4.37E-05
6272.531,4.37E-05
6272.532,4.35E-05
6272.533,4.35E-05
6272.534,4.35E-05
6272.535,4.35E-05
6272.536,4.37E-05
6272.537,4.37E-05
6272.538,4.39E-05
6272.539,4.41E-05
6272.54,4.42E-05
6272.541,4.44E-05
6272.542,4.48E-05
6272.543,4.49E-05
6272.544,4.51E-05
6272.545,4.55E-05
6272.546,4.56E-05
6272.547,4.60E-05
6272.548,4.62E-05
6272.549,4.64E-05
6272.55,4.65E-05
6272.551,4.67E-05
6272.552,4.69E-05
6272.553,4.72E-05
6272.554,4.74E-05
6272.555,4.76E-05
6272.556,4.78E-05
6272.557,4.79E-05
6272.558,4.81E-05
6272.559,4.81E-05
6272.56,4.83E-05
6272.561,4.85E-05
6272.562,4.85E-05
6272.563,4.87E-05
6272.564,4.88E-05
6272.565,4.90E-05
6272.566,4.90E-05
6272.567,4.92E-05
6272.568,4.92E-05
6272.569,4.92E-05
6272.57,4.90E-05
6272.571,4.90E-05
6272.572,4.88E-05
6272.573,4.88E-05
6272.574,4.87E-05
6272.575,4.87E-05
6272.576,4.85E-05
6272.577,4.85E-05
6272.578,4.87E-05
6272.579,4.87E-05
6272.58,4.88E-05
6272.581,4.88E-05
6272.582,4.90E-05
6272.583,4.92E-05
6272.584,4.92E-05
6272.585,4.94E-05
6272.586,4.94E-05
6272.587,4.95E-05
6272.588,4.95E-05
6272.589,4.94E-05
6272.59,4.94E-05
6272.591,4.92E-05
6272.592,4.90E-05
6272.593,4.88E-05
6272.594,4.87E-05
6272.595,4.87E-05
6272.596,4.85E-05
6272.597,4.83E-05
6272.598,4.83E-05
6272.599,4.81E-05
6272.6,4.81E-05
6272.601,4.79E-05
6272.602,4.78E-05
6272.603,4.78E-05
6272.604,4.76E-05
6272.605,4.76E-05
6272.606,4.74E-05
6272.607,4.74E-05
6272.608,4.72E-05
6272.609,4.69E-05
6272.61,4.67E-05
6272.611,4.64E-05
6272.612,4.62E-05
6272.613,4.58E-05
6272.614,4.56E-05
6272.615,4.53E-05
6272.616,4.51E-05
6272.617,4.49E-05
6272.618,4.48E-05
6272.619,4.46E-05
6272.62,4.44E-05
6272.621,4.42E-05
6272.622,4.42E-05
6272.623,4.41E-05
6272.624,4.39E-05
6272.625,4.39E-05
6272.626,4.37E-05
6272.627,4.37E-05
6272.628,4.35E-05
6272.629,4.33E-05
6272.63,4.32E-05
6272.631,4.30E-05
6272.632,4.28E-05
6272.633,4.25E-05
6272.634,4.23E-05
6272.635,4.21E-05
6272.636,4.19E-05
6272.637,4.19E-05
6272.638,4.18E-05
6272.639,4.18E-05
6272.64,4.18E-05
6272.641,4.16E-05
6272.642,4.16E-05
6272.643,4.16E-05
6272.644,4.16E-05
6272.645,4.14E-05
6272.646,4.14E-05
6272.647,4.14E-05
6272.648,4.12E-05
6272.649,4.10E-05
6272.65,4.09E-05
6272.651,4.07E-05
6272.652,4.05E-05
6272.653,4.03E-05
6272.654,4.02E-05
6272.655,4.00E-05
6272.656,3.98E-05
6272.657,3.96E-05
6272.658,3.95E-05
6272.659,3.95E-05
6272.66,3.95E-05
6272.661,3.95E-05
6272.662,3.93E-05
6272.663,3.93E-05
6272.664,3.95E-05
6272.665,3.95E-05
6272.666,3.95E-05
6272.667,3.95E-05
6272.668,3.95E-05
6272.669,3.93E-05
6272.67,3.91E-05
6272.671,3.89E-05
6272.672,3.89E-05
6272.673,3.87E-05
6272.674,3.86E-05
6272.675,3.84E-05
6272.676,3.82E-05
6272.677,3.82E-05
6272.678,3.80E-05
6272.679,3.79E-05
6272.68,3.79E-05
6272.681,3.79E-05
6272.682,3.79E-05
6272.683,3.79E-05
6272.684,3.79E-05
6272.685,3.79E-05
6272.686,3.79E-05
6272.687,3.79E-05
6272.688,3.79E-05
6272.689,3.79E-05
6272.69,3.77E-05
6272.691,3.77E-05
6272.692,3.75E-05
6272.693,3.73E-05
6272.694,3.73E-05
6272.695,3.72E-05
6272.696,3.70E-05
6272.697,3.70E-05
6272.698,3.70E-05
6272.699,3.68E-05
6272.7,3.68E-05
6272.701,3.68E-05
6272.702,3.68E-05
6272.703,3.68E-05
6272.704,3.70E-05
6272.705,3.70E-05
6272.706,3.70E-05
6272.707,3.72E-05
6272.708,3.70E-05
6272.709,3.70E-05
6272.71,3.70E-05
6272.711,3.68E-05
6272.712,3.68E-05
6272.713,3.66E-05
6272.714,3.66E-05
6272.715,3.66E-05
6272.716,3.66E-05
6272.717,3.66E-05
6272.718,3.68E-05
6272.719,3.68E-05
6272.72,3.68E-05
6272.721,3.70E-05
6272.722,3.70E-05
6272.723,3.70E-05
6272.724,3.72E-05
6272.725,3.72E-05
6272.726,3.72E-05
6272.727,3.72E-05
6272.728,3.73E-05
6272.729,3.73E-05
6272.73,3.73E-05
6272.731,3.72E-05
6272.732,3.72E-05
6272.733,3.72E-05
6272.734,3.72E-05
6272.735,3.73E-05
6272.736,3.73E-05
6272.737,3.73E-05
6272.738,3.73E-05
6272.739,3.75E-05
6272.74,3.77E-05
6272.741,3.77E-05
6272.742,3.79E-05
6272.743,3.80E-05
6272.744,3.82E-05
6272.745,3.84E-05
6272.746,3.86E-05
6272.747,3.87E-05
6272.748,3.87E-05
6272.749,3.87E-05
6272.75,3.87E-05
6272.751,3.87E-05
6272.752,3.87E-05
6272.753,3.86E-05
6272.754,3.86E-05
6272.755,3.87E-05
6272.756,3.87E-05
6272.757,3.89E-05
6272.758,3.91E-05
6272.759,3.93E-05
6272.76,3.95E-05
6272.761,3.96E-05
6272.762,3.98E-05
6272.763,4.00E-05
6272.764,4.02E-05
6272.765,4.02E-05
6272.766,4.03E-05
6272.767,4.05E-05
6272.768,4.05E-05
6272.769,4.05E-05
6272.77,4.07E-05
6272.771,4.07E-05
6272.772,4.07E-05
6272.773,4.07E-05
6272.774,4.07E-05
6272.775,4.07E-05
6272.776,4.07E-05
6272.777,4.07E-05
6272.778,4.09E-05
6272.779,4.09E-05
6272.78,4.10E-05
6272.781,4.12E-05
6272.782,4.14E-05
6272.783,4.16E-05
6272.784,4.18E-05
6272.785,4.18E-05
6272.786,4.19E-05
6272.787,4.19E-05
6272.788,4.19E-05
6272.789,4.19E-05
6272.79,4.18E-05
6272.791,4.18E-05
6272.792,4.16E-05
6272.793,4.14E-05
6272.794,4.14E-05
6272.795,4.12E-05
6272.796,4.12E-05
6272.797,4.10E-05
6272.798,4.09E-05
6272.799,4.09E-05
6272.8,4.07E-05
6272.801,4.07E-05
6272.802,4.07E-05
6272.803,4.07E-05
6272.804,4.07E-05
6272.805,4.07E-05
6272.806,4.07E-05
6272.807,4.07E-05
6272.808,4.07E-05
6272.809,4.05E-05
6272.81,4.03E-05
6272.811,4.00E-05
6272.812,3.98E-05
6272.813,3.96E-05
6272.814,3.95E-05
6272.815,3.91E-05
6272.816,3.89E-05
6272.817,3.87E-05
6272.818,3.86E-05
6272.819,3.84E-05
6272.82,3.84E-05
6272.821,3.82E-05
6272.822,3.82E-05
6272.823,3.82E-05
6272.824,3.84E-05
6272.825,3.84E-05
6272.826,3.84E-05
6272.827,3.84E-05
6272.828,3.84E-05
6272.829,3.82E-05
6272.83,3.80E-05
6272.831,3.79E-05
6272.832,3.75E-05
6272.833,3.73E-05
6272.834,3.70E-05
6272.835,3.66E-05
6272.836,3.63E-05
6272.837,3.61E-05
6272.838,3.57E-05
6272.839,3.56E-05
6272.84,3.54E-05
6272.841,3.52E-05
6272.842,3.50E-05
6272.843,3.50E-05
6272.844,3.50E-05
6272.845,3.50E-05
6272.846,3.49E-05
6272.847,3.49E-05
6272.848,3.47E-05
6272.849,3.45E-05
6272.85,3.43E-05
6272.851,3.41E-05
6272.852,3.40E-05
6272.853,3.38E-05
6272.854,3.36E-05
6272.855,3.34E-05
6272.856,3.31E-05
6272.857,3.29E-05
6272.858,3.27E-05
6272.859,3.26E-05
6272.86,3.24E-05
6272.861,3.20E-05
6272.862,3.18E-05
6272.863,3.18E-05
6272.864,3.17E-05
6272.865,3.17E-05
6272.866,3.17E-05
6272.867,3.17E-05
6272.868,3.15E-05
6272.869,3.15E-05
6272.87,3.13E-05
6272.871,3.11E-05
6272.872,3.11E-05
6272.873,3.10E-05
6272.874,3.08E-05
6272.875,3.08E-05
6272.876,3.06E-05
6272.877,3.06E-05
6272.878,3.04E-05
6272.879,3.04E-05
6272.88,3.04E-05
6272.881,3.04E-05
6272.882,3.04E-05
6272.883,3.04E-05
6272.884,3.04E-05
6272.885,3.06E-05
6272.886,3.06E-05
6272.887,3.06E-05
6272.888,3.06E-05
6272.889,3.04E-05
6272.89,3.04E-05
6272.891,3.03E-05
6272.892,3.03E-05
6272.893,3.01E-05
6272.894,3.01E-05
6272.895,2.99E-05
6272.896,2.99E-05
6272.897,2.99E-05
6272.898,2.99E-05
6272.899,2.99E-05
6272.9,2.99E-05
6272.901,2.99E-05
6272.902,2.99E-05
6272.903,2.99E-05
6272.904,2.99E-05
6272.905,2.99E-05
6272.906,3.01E-05
6272.907,3.01E-05
6272.908,2.99E-05
6272.909,2.99E-05
6272.91,2.97E-05
6272.911,2.97E-05
6272.912,2.95E-05
6272.913,2.95E-05
6272.914,2.95E-05
6272.915,2.95E-05
6272.916,2.95E-05
6272.917,2.95E-05
6272.918,2.97E-05
6272.919,2.99E-05
6272.92,2.99E-05
6272.921,3.01E-05
6272.922,3.03E-05
6272.923,3.04E-05
6272.924,3.08E-05
6272.925,3.10E-05
6272.926,3.11E-05
6272.927,3.13E-05
6272.928,3.13E-05
6272.929,3.13E-05
6272.93,3.13E-05
6272.931,3.13E-05
6272.932,3.11E-05
6272.933,3.10E-05
6272.934,3.10E-05
6272.935,3.08E-05
6272.936,3.08E-05
6272.937,3.06E-05
6272.938,3.06E-05
6272.939,3.06E-05
6272.94,3.06E-05
6272.941,3.08E-05
6272.942,3.08E-05
6272.943,3.10E-05
6272.944,3.10E-05
6272.945,3.11E-05
6272.946,3.13E-05
6272.947,3.13E-05
6272.948,3.15E-05
6272.949,3.17E-05
6272.95,3.17E-05
6272.951,3.17E-05
6272.952,3.18E-05
6272.953,3.18E-05
6272.954,3.18E-05
6272.955,3.18E-05
6272.956,3.18E-05
6272.957,3.18E-05
6272.958,3.18E-05
6272.959,3.18E-05
6272.96,3.18E-05
6272.961,3.18E-05
6272.962,3.20E-05
6272.963,3.20E-05
6272.964,3.22E-05
6272.965,3.24E-05
6272.966,3.26E-05
6272.967,3.26E-05
6272.968,3.27E-05
6272.969,3.27E-05
6272.97,3.27E-05
6272.971,3.26E-05
6272.972,3.24E-05
6272.973,3.22E-05
6272.974,3.22E-05
6272.975,3.20E-05
6272.976,3.18E-05
6272.977,3.18E-05
